commonName,yearDeployed,project,toppID,serialNumber,isDrifter,time,longitude,latitude,LC,
Northern Elephant Seal,2014,1,2014005,101165,0,2015-07-07T22:31:52Z,39.447,47.261,"B
",25.758
Northern Elephant Seal,2014,1,2014005,101165,0,2015-07-08T12:31:52Z,39.349,47.312,"B
",25.421
Northern Elephant Seal,2014,1,2014005,101165,0,2015-07-08T20:40:18Z,38.974,47.56,"B
",25.525
Northern Elephant Seal,2014,1,2014005,101165,0,2015-07-09T12:25:18Z,39.031,47.569,"B
",29.124
Northern Elephant Seal,2014,1,2014005,101165,0,2015-07-12T13:28:35Z,35.628,48.187,"B
",23.621
Northern Elephant Seal,2014,1,2014005,101165,0,2015-07-13T15:45:56Z,35.458,48.145,"B
",22.896
Northern Elephant Seal,2014,1,2014005,101165,0,2015-07-15T06:02:48Z,34.445,47.7,"A
",22.996
Northern Elephant Seal,2014,1,2014005,101165,0,2015-07-16T12:37:01Z,34.441,47.696,"B
",22.894
Northern Elephant Seal,2014,1,2014005,101165,0,2015-07-16T15:39:50Z,34.596,47.567,"B
",22.924
Northern Elephant Seal,2014,1,2014005,101165,0,2015-07-18T14:39:22Z,35.188,47.046,"B
",23.515
Northern Elephant Seal,2014,1,2014005,101165,0,2015-07-19T06:20:09Z,35.07,46.918,"B
",23.276
Northern Elephant Seal,2014,1,2014005,101165,0,2015-07-20T03:34:41Z,35.022,46.787,"B
",23.342
Northern Elephant Seal,2014,1,2014005,101165,0,2015-07-23T16:15:56Z,34.996,46.789,"B
",24.198
Northern Elephant Seal,2014,1,2014005,101165,0,2015-07-24T20:09:22Z,35.043,46.876,"B
",24.95
Northern Elephant Seal,2014,1,2014005,101165,0,2015-07-25T19:51:33Z,35.09,46.506,"B
",25.252
Northern Elephant Seal,2014,1,2014005,101165,0,2015-07-27T12:20:09Z,35.214,46.005,"B
",25.991
Northern Elephant Seal,2014,1,2014005,101165,0,2015-07-28T04:43:35Z,35.028,45.759,"B
",26.457
Northern Elephant Seal,2014,1,2014005,101165,0,2015-07-28T23:36:33Z,34.721,45.561,"A
",27.079
Northern Elephant Seal,2014,1,2014005,101165,0,2015-08-01T13:07:01Z,34.823,45.865,"B
",26.415
Northern Elephant Seal,2014,1,2014005,101165,0,2015-08-03T20:05:09Z,35.71,46.601,"B
",25.468
Northern Elephant Seal,2014,1,2014005,101165,0,2015-08-06T15:22:30Z,35.672,46.68,"B
",25.086
Northern Elephant Seal,2014,1,2014005,101165,0,2015-08-08T03:54:50Z,37.033,47.567,"B
",24.479
Northern Elephant Seal,2014,1,2014005,101165,0,2015-08-12T16:17:48Z,35.549,47.178,"B
",24.846
Northern Elephant Seal,2014,1,2014005,101165,0,2015-08-17T13:22:58Z,35.757,47.426,"1
",25.236
Northern Elephant Seal,2014,1,2014005,101165,0,2015-08-26T15:41:43Z,35.779,47.493,"B
",21.48
Northern Elephant Seal,2014,1,2014005,101165,0,2015-08-26T23:15:28Z,36.429,47.551,"B
",21.548000000000002
Northern Elephant Seal,2014,1,2014005,101165,0,2015-08-27T15:26:43Z,35.782,47.424,"A
",21.6
Northern Elephant Seal,2014,1,2014005,101165,0,2015-08-27T23:05:37Z,35.797,47.42,"B
",21.92
Northern Elephant Seal,2014,1,2014005,101165,0,2015-08-31T20:24:50Z,35.563,47.327,"B
",22.31
Northern Elephant Seal,2014,1,2014005,101165,0,2015-09-04T20:42:39Z,35.744,48.072,"B
",24.567
Northern Elephant Seal,2014,1,2014005,101165,0,2015-09-08T02:32:48Z,35.671,48.165,"B
",22.857
Northern Elephant Seal,2014,1,2014005,101165,0,2015-09-09T06:45:00Z,35.362,48.131,"1
",21.525
Northern Elephant Seal,2014,1,2014005,101165,0,2015-09-10T02:01:24Z,35.368,48.144,"B
",21.352
Northern Elephant Seal,2014,1,2014005,101165,0,2015-09-11T19:56:43Z,35.627,48.585,"A
",21.432
Northern Elephant Seal,2014,1,2014005,101165,0,2015-09-12T15:15:28Z,35.72,48.649,"A
",20.897
Northern Elephant Seal,2014,1,2014005,101165,0,2015-09-12T15:49:41Z,35.719,48.649,"B
",20.897
Northern Elephant Seal,2014,1,2014005,101165,0,2015-09-15T01:39:22Z,35.736,48.567,"B
",18.766
Northern Elephant Seal,2014,1,2014005,101165,0,2015-09-15T02:59:31Z,35.717,48.568,"B
",18.766
Northern Elephant Seal,2014,1,2014005,101165,0,2015-09-15T03:57:39Z,35.71,48.569,"B
",18.761
Northern Elephant Seal,2014,1,2014005,101165,0,2015-09-17T02:30:28Z,35.848,48.673,"A
",18.858
Northern Elephant Seal,2014,1,2014005,101165,0,2015-09-17T02:34:13Z,35.851,48.672,"1
",18.858
Northern Elephant Seal,2014,1,2014005,101165,0,2015-09-17T16:22:30Z,35.798,48.795,"B
",18.814
Northern Elephant Seal,2014,1,2014005,101165,0,2015-09-19T18:51:05Z,36.149,48.787,"A
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-09-21T15:28:07Z,36.168,48.776,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-09-22T15:31:52Z,36.555,48.918,"A
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-09-27T07:12:11Z,37.347,48.795,"B
",18.835
Northern Elephant Seal,2014,1,2014005,101165,0,2015-09-29T15:58:07Z,37.554,48.432,"B
",20.093
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-01T12:02:20Z,36.983,48.177,"B
",20.495
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-01T17:57:39Z,37.227,48.016,"B
",20.67
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-02T11:30:56Z,37.75,47.95,"B
",18.813
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-02T15:18:45Z,37.838,47.888,"B
",18.842
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-05T15:37:58Z,40.1,47.3,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-09T04:48:45Z,37.858,47.606,"B
",16.709
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-10T03:01:24Z,37.489,47.855,"A
",14.959
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-11T05:42:11Z,36.945,47.818,"A
",15.286
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-11T07:23:54Z,36.938,47.779,"B
",15.427
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-12T12:58:07Z,37.168,47.368,"B
",14.184
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-16T20:22:58Z,37.841,47.789,"B
",11.235
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-17T00:10:18Z,37.835,47.797,"B
",11.088
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-17T06:56:43Z,37.824,47.788,"B
",11.182
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-19T16:30:56Z,37.969,47.93,"A
",8.762999999999998
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-19T17:05:37Z,38.003,47.921,"B
",8.762999999999998
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-21T01:48:45Z,38.557,47.675,"B
",9.496
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-21T12:55:18Z,38.764,47.596,"B
",8.527000000000001
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-21T22:45:28Z,38.482,47.669,"B
",9.552999999999999
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-22T04:09:22Z,38.537,47.73,"0
",9.274
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-23T05:48:16Z,38.642,47.74,"B
",8.125
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-24T20:05:09Z,38.899,47.784,"B
",7.5489999999999995
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-25T14:24:50Z,38.862,47.758,"3
",7.481999999999999
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-26T07:12:11Z,39.279,47.651,"B
",7.053000000000001
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-26T17:22:01Z,39.455,47.681,"B
",7.053000000000001
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-26T20:15:00Z,39.582,47.715,"B
",7.838000000000001
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-27T23:38:26Z,40.336,47.737,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-28T13:19:41Z,40.467,47.479,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-29T20:01:52Z,41.121,46.964,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-30T21:09:22Z,42.214,46.893,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-31T00:28:35Z,42.171,46.63,"A
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-31T01:02:20Z,42.132,46.644,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-31T02:39:50Z,42.129,46.646,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-31T04:05:37Z,42.135,46.647,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-10-31T22:27:11Z,41.849,46.779,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-01T02:10:18Z,41.739,46.942,"A
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-01T06:40:18Z,41.796,46.944,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-01T19:02:20Z,42.003,47.396,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-08T13:45:56Z,45.236,48.159,"1
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-08T22:47:48Z,45.238,48.151,"A
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-09T14:54:22Z,45.56,48.095,"A
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-10T19:13:07Z,45.655,47.902,"A
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-11T06:38:26Z,45.656,47.968,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-11T15:30:00Z,45.635,47.967,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-12T05:30:56Z,45.678,47.871,"A
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-12T06:17:48Z,45.607,47.861,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-13T01:39:22Z,45.789,47.882,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-13T20:08:54Z,45.87,47.959,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-14T05:39:22Z,45.614,48.332,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-15T02:53:54Z,45.861,48.51,"0
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-16T06:36:05Z,46.113,48.876,"A
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-16T11:24:22Z,46.237,48.812,"A
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-16T13:04:41Z,46.244,48.801,"A
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-16T16:27:11Z,46.276,48.812,"A
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-19T01:25:46Z,46.71,48.218,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-19T14:24:50Z,46.585,47.838,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-23T15:24:22Z,47.178,47.583,"A
",7.216000000000001
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-23T23:33:16Z,47.696,47.322,"A
",6.788
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-24T05:38:26Z,48.389,47.499,"B
",6.099999999999998
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-24T11:40:46Z,48.294,47.411,"0
",6.158999999999999
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-24T15:08:54Z,48.254,47.32,"B
",8.344000000000001
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-25T05:13:07Z,48.177,47.358,"B
",8.774000000000001
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-26T14:03:16Z,48.516,47.438,"B
",6.347999999999999
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-29T14:30:28Z,48.161,46.79,"B
",5.254000000000001
Northern Elephant Seal,2014,1,2014005,101165,0,2015-11-30T13:52:58Z,48.79,46.962,"A
",4.420999999999999
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-05T01:27:11Z,48.06,47.384,"B
",3.4899999999999984
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-06T02:09:22Z,47.802,47.2,"A
",3.343
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-06T06:24:22Z,47.591,47.086,"B
",3.655999999999999
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-08T01:50:37Z,47.343,47.483,"0
",4.064
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-08T05:39:22Z,47.339,47.456,"A
",4.055
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-10T01:30:28Z,47.147,47.623,"B
",2.7779999999999987
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-10T16:31:52Z,47.573,47.971,"A
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-11T03:26:15Z,47.408,48.031,"2
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-11T04:37:58Z,47.454,48.015,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-11T05:01:52Z,47.445,48.011,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-11T06:19:41Z,47.485,47.968,"0
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-12T15:05:09Z,47.889,47.479,"A
",3.0869999999999997
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-12T16:47:48Z,47.851,47.469,"A
",3.061
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-12T19:08:26Z,47.763,47.451,"A
",3.0090000000000003
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-12T19:42:11Z,47.77,47.444,"B
",3.067999999999998
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-12T21:22:30Z,47.747,47.424,"0
",3.1080000000000005
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-12T23:01:52Z,47.73,47.391,"A
",3.1389999999999993
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-13T01:35:09Z,47.717,47.354,"A
",3.1660000000000004
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-13T02:26:15Z,47.719,47.322,"A
",3.222999999999999
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-13T04:06:33Z,47.719,47.319,"B
",3.222999999999999
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-13T05:39:22Z,47.729,47.279,"B
",3.3099999999999987
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-13T06:28:35Z,47.728,47.28,"B
",3.311
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-13T13:02:48Z,47.786,47.19,"2
",3.498000000000001
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-13T16:58:35Z,47.786,47.126,"B
",3.7059999999999995
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-14T02:44:03Z,47.998,47.062,"A
",4.181000000000001
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-16T13:47:20Z,48.004,46.998,"B
",3.1209999999999987
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-17T19:48:45Z,48.216,46.784,"B
",1.7910000000000004
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-19T03:02:48Z,48.465,46.525,"B
",0.036999999999999034
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-19T21:49:13Z,48.545,46.192,"B
",4.305
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-20T18:47:20Z,48.948,46.165,"B
",4.07
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-20T23:07:30Z,49.022,46.121,"0
",6.817
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-21T09:50:09Z,49.188,46.062,"B
",6.847000000000001
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-22T15:00:28Z,49.24,46.165,"B
",3.7659999999999982
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-22T19:46:52Z,49.332,46.153,"A
",3.695999999999998
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-22T22:44:31Z,49.387,46.133,"B
",4.410999999999998
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-23T00:27:39Z,49.386,46.123,"A
",4.416999999999998
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-23T02:25:18Z,49.429,46.112,"A
",4.227
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-23T03:44:31Z,49.455,46.098,"B
",4.582999999999998
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-23T05:25:18Z,49.4,46.119,"B
",4.375
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-23T11:10:18Z,49.339,46.158,"B
",4.552
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-23T14:31:52Z,49.287,46.155,"B
",4.7429999999999986
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-23T22:34:13Z,49.286,46.156,"B
",4.884
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-24T01:58:07Z,49.276,46.143,"B
",4.669999999999998
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-24T03:18:16Z,49.276,46.146,"B
",4.855
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-24T10:55:18Z,49.285,46.105,"A
",4.876000000000001
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-24T12:37:30Z,49.244,46.115,"B
",4.835000000000001
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-24T22:28:35Z,49.192,46.067,"0
",4.977999999999998
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-27T02:24:50Z,49.354,45.797,"B
",4.271000000000001
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-28T01:57:39Z,49.543,45.473,"B
",3.966000000000001
Northern Elephant Seal,2014,1,2014005,101165,0,2015-12-31T04:23:54Z,49.685,45.35,"B
",3.3840000000000003
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-04T16:09:50Z,50.105,44.543,"A
",7.1080000000000005
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-09T02:24:50Z,51.25,42.501,"B
",8.613
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-10T11:07:58Z,52.745,41.73,"B
",7.852999999999998
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-11T05:32:20Z,53.203,41.358,"B
",7.748000000000001
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-12T15:51:33Z,53.624,40.395,"B
",8.636
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-12T20:50:37Z,53.57599,40.42,"B
",8.52
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-14T13:46:52Z,53.776,39.485,"B
",7.882999999999999
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-14T15:20:37Z,53.621,39.42,"B
",7.844000000000001
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-14T16:52:58Z,53.70801,39.384,"A
",7.558
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-14T18:27:11Z,53.751,39.388,"B
",7.538999999999998
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-16T11:42:11Z,55.138,38.503,"B
",11.369
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-21T10:37:58Z,57.506,37.201,"0
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-21T13:16:24Z,57.505,37.161,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-21T14:11:15Z,57.567,37.147,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-23T02:38:54Z,57.651,37.12,"1
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-24T02:07:58Z,57.67401,37.113,"3
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-24T06:05:37Z,57.677,37.114,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-25T00:17:48Z,57.673,37.104,"1
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-25T00:55:46Z,57.666,37.113,"2
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-26T01:29:31Z,57.67,37.112,"2
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-27T00:32:20Z,57.662,37.112,"A
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-27T01:03:16Z,57.664,37.111,"3
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-27T02:44:03Z,57.672,37.112,"2
",-2
