Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-14T12:39:22Z,57.20099,37.271,0,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-14T13:07:01Z,57.20999,37.303,A,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-15T03:35:37Z,57.07599,37.581,A,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-15T09:09:22Z,56.888,37.804,A,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-15T22:10:18Z,56.638,38.05,A,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-15T23:48:45Z,56.65399,38.095,0,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-16T06:32:48Z,56.17801,38.058,B,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-16T18:54:22Z,55.59799,38.387,B,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-17T10:28:07Z,54.944,38.594,B,10.368,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-17T14:05:09Z,54.778,38.681,B,10.485999999999999,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-17T14:49:41Z,54.732,38.687,A,10.596,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-17T15:43:35Z,54.66,38.707,A,10.86,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-17T20:09:50Z,54.66501,38.845,B,10.654,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-17T21:52:58Z,54.531,38.901,A,7.9289999999999985,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-18T01:08:54Z,54.429,39.051,0,7.859999999999999,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-20T05:20:37Z,52.79901,41.207,B,7.731999999999999,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-20T09:50:37Z,52.774,41.435,A,7.570999999999998,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-20T13:23:54Z,52.876,41.622,0,7.257999999999999,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-20T14:56:15Z,52.80899,41.634,B,7.247,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-20T18:23:54Z,52.70099,41.745,B,7.172000000000001,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-20T19:10:46Z,52.623,41.788,A,FALSE,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-21T03:13:35Z,52.526,42.129,B,6.567,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-21T15:40:46Z,52.242,42.619,B,5.936,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-21T18:00:28Z,52.237,42.717,B,5.68,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-21T19:48:45Z,52.28601,42.817,B,5.437000000000001,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-21T20:24:50Z,52.282,42.827,B,5.491,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-23T00:15:00Z,52.438,43.887,0,5.594999999999999,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-23T02:04:41Z,52.363,43.98,A,5.395,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-23T05:24:22Z,52.376,44.101,A,7.23,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-23T06:41:15Z,52.438,44.161,0,7.175999999999998,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-24T03:40:18Z,52.236,44.926,A,6.187000000000001,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-24T16:09:22Z,52.41699,45.474,A,0.3290000000000006,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-24T23:53:54Z,52.544,45.777,B,0.1529999999999987,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-25T00:15:00Z,52.506,45.792,A,0.11199999999999832,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-25T03:25:18Z,52.52701,45.943,B,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-25T22:05:09Z,52.294,46.615,A,0.03300000000000125,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-25T23:49:13Z,52.3,46.567,A,0.4239999999999995,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-26T05:44:31Z,52.265,46.884,B,0.053999999999998494,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-26T10:34:13Z,52.069,47.07,A,0.11899999999999977,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-26T15:09:22Z,52.207,47.179,A,0.007999999999999119,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-26T20:16:52Z,52.26599,47.337,A,0.010999999999999233,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-26T23:33:16Z,52.278,47.447,1,0.0,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-27T01:00:00Z,52.318,47.453,B,0.0,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-27T10:21:05Z,52.117,47.823,A,0.0,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-27T15:08:54Z,52.203,47.997,0,0.006999999999997897,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-27T16:18:45Z,52.183,48.004,B,0.006999999999997897,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-28T06:37:58Z,52.09601,48.477,B,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-28T07:30:56Z,52.086,48.545,A,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-28T11:40:46Z,52.16101,48.701,A,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-28T12:33:45Z,52.134,48.738,B,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-28T12:51:05Z,52.113,48.73,B,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-28T16:20:37Z,52.106,48.895,B,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-28T16:44:31Z,52.063,48.898,0,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-28T20:06:05Z,51.991,48.966,2,-1,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-02-28T20:36:33Z,51.991,49.008,B,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-01T02:02:48Z,52.162,49.078,B,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-01T16:27:39Z,51.881,49.664,B,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-01T17:38:54Z,51.913,49.679,A,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-02T12:58:35Z,51.627,50.371,B,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-03T11:04:13Z,50.486,51.069,A,-1,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-03T20:16:52Z,50.25,51.159,A,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-04T00:20:37Z,50.017,51.226,1,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-05T20:38:54Z,48.357,52.248,A,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-06T12:15:56Z,47.842,52.542,A,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-06T13:51:33Z,47.857,52.53,B,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-06T23:28:07Z,47.19,52.668,A,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-07T04:05:37Z,47.323,52.926,A,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-07T04:21:33Z,47.289,52.932,A,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-07T12:11:43Z,47.204,53.105,A,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-07T18:06:33Z,47.091,53.336,B,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-07T22:02:48Z,46.816,53.352,A,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-07T23:32:20Z,46.851,53.409,A,-1,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-08T00:45:28Z,46.658,53.406,A,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-08T05:13:07Z,46.609,53.56,A,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-08T08:04:13Z,46.608,53.417,A,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-10T15:26:15Z,45.623,54.903,3,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-10T15:32:20Z,45.628,54.91,0,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-11T06:18:16Z,45.561,55.032,B,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-11T07:06:33Z,45.697,55.025,B,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-11T07:22:30Z,45.66,55.036,A,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-11T13:08:54Z,45.152,55.201,A,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-11T13:26:43Z,45.17,55.183,B,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-11T14:39:50Z,45.218,55.224,A,-2,,"
"
Northern Elephant Seal,2014,1,2014009,133771,0,2014-03-11T21:13:07Z,44.885,55.523,A,-2,,"
"
