Northern Elephant Seal,2011,1,2011003,101170,0,2011-08-30T07:21:33Z,11.108,45.108,B,25.251,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-08-30T11:58:35Z,11.189,45.22,A,25.43,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-08-30T13:24:50Z,11.177,45.238,B,25.446,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-01T06:36:05Z,11.017,45.402,A,24.843,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-01T08:12:39Z,11.079,45.457,A,25.132,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-01T22:49:41Z,10.476,45.567,B,24.145,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-02T12:50:09Z,10.291,45.447,1,24.262,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-02T15:27:11Z,10.437,45.488,A,24.116,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-02T19:12:11Z,10.35,45.494,B,24.36,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-02T20:59:03Z,10.331,45.411,A,24.181,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-02T22:41:43Z,10.295,45.46,B,23.887999999999998,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-03T05:37:30Z,10.352,45.477,B,23.923000000000002,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-03T09:14:31Z,10.33,45.511,B,23.959,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-03T23:08:26Z,10.623,45.366,B,23.926,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-04T04:56:15Z,10.862,45.512,B,24.535,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-04T12:26:15Z,10.512,45.524,B,23.841,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-04T18:47:48Z,10.155,45.413,B,23.538,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-05T04:48:45Z,10.586,45.275,B,24.34,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-05T22:32:48Z,10.365,45.459,B,23.836,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-06T07:48:16Z,10.613,45.395,B,23.91,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-06T17:05:09Z,10.721,45.303,A,24.032,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-06T20:07:01Z,10.652,45.41,B,23.919,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-07T20:09:22Z,10.458,45.568,B,24.13,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-10T06:49:41Z,10.685,45.777,A,24.762,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-10T11:45:56Z,10.71,45.715,A,24.939,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-10T14:45:28Z,10.691,45.693,3,25.257,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-10T15:03:45Z,10.682,45.7,B,24.992,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-10T18:28:35Z,10.629,45.642,B,25.045,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-10T20:04:41Z,10.711,45.65,0,25.271,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-10T20:45:28Z,10.725,45.642,3,25.269,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-10T20:59:31Z,10.726,45.636,1,25.269,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-11T07:30:56Z,10.758,45.537,A,24.734,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-11T09:50:09Z,10.565,45.577,B,24.297,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-11T12:48:45Z,10.923,45.537,A,25.221,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-13T22:42:39Z,10.927,45.886,B,24.868,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-14T08:51:33Z,11.26,45.766,B,26.13,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-15T18:04:41Z,11.214,45.94,A,26.284,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-15T19:48:45Z,11.387,45.895,0,26.418,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-15T22:18:16Z,11.35,45.891,0,26.333,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-16T01:17:48Z,11.201,45.875,B,26.225,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-16T07:11:15Z,11.228,45.828,A,26.267,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-16T07:34:41Z,11.246,45.841,B,26.279,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-16T12:17:48Z,11.455,45.834,B,26.316,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-17T13:29:31Z,11.322,45.906,B,26.254,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-17T13:52:01Z,11.31,45.912,B,26.239,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-18T01:20:37Z,11.391,45.957,B,26.243,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-18T03:25:18Z,11.398,45.954,B,26.267,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-18T04:46:52Z,11.551,45.973,0,25.778,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-18T06:28:35Z,11.552,45.99,0,25.814,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-18T13:18:45Z,11.472,45.888,B,26.143,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-18T13:40:18Z,11.443,45.888,B,26.162,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-20T02:37:30Z,11.173,46.019,B,24.37,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-20T13:00:00Z,10.64,45.887,A,23.427,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-20T22:21:05Z,10.339,45.825,A,23.287,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-21T05:16:52Z,10.016,45.765,B,23.062,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-21T09:40:46Z,9.827,45.641,B,22.972,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-21T12:43:35Z,9.97,45.606,2,22.845,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-21T13:11:15Z,9.97,45.603,2,22.845,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-21T14:27:11Z,9.974,45.596,1,22.832,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-21T22:01:24Z,10.33,45.461,B,23.342,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-22T20:17:48Z,10.593,45.314,B,23.462,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-23T07:17:48Z,10.8,45.214,A,23.363,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-23T12:22:58Z,10.957,45.16,B,23.219,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-23T22:54:22Z,10.827,45.35,B,23.349,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-24T06:58:07Z,10.865,45.469,B,23.302,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-24T07:22:01Z,10.916,45.475,A,23.248,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-24T14:56:43Z,11.039,45.518,A,23.73,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-25T00:08:54Z,10.958,45.495,B,23.447,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-26T13:36:33Z,11.708,45.568,A,23.663,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-26T14:04:13Z,11.715,45.577,0,23.684,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-26T15:44:03Z,11.702,45.584,A,23.705,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-26T23:22:30Z,11.937,45.47,A,23.493,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-27T05:15:28Z,11.637,45.449,B,23.339,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-27T13:49:13Z,11.954,45.634,B,23.481,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-28T06:42:39Z,12.593,45.999,B,23.152,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-29T12:55:18Z,12.573,46.31,A,22.992,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-09-30T06:43:07Z,12.729,46.688,B,23.037,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-01T02:02:48Z,12.82,47.032,B,22.74,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-02T00:07:30Z,13.032,47.704,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-02T11:09:50Z,13.202,48.006,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-02T14:38:26Z,13.273,48.128,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-03T05:35:09Z,13.628,48.408,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-03T21:09:50Z,13.673,48.669,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-03T22:37:30Z,13.478,48.708,A,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-04T22:32:48Z,14.249,48.741,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-05T15:29:31Z,15.481,48.958,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-08T05:32:48Z,17.14,50.589,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-08T06:51:05Z,17.234,50.649,0,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-09T02:14:31Z,17.297,50.939,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-09T17:00:56Z,17.775,51.254,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-09T20:46:52Z,17.831,51.313,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-10T04:52:01Z,18.067,51.451,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-10T06:30:28Z,17.907,51.388,A,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-10T08:11:43Z,18.057,51.478,A,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-10T12:37:30Z,18.138,51.551,A,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-10T15:57:39Z,18.13,51.589,A,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-10T22:02:48Z,18.274,51.717,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-11T06:08:26Z,18.498,51.785,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-11T07:25:46Z,18.401,51.824,A,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-11T14:37:01Z,18.653,51.938,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-11T15:46:24Z,18.5,51.962,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-11T21:26:43Z,18.59,52.009,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-11T22:53:54Z,18.675,52.002,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-12T03:52:01Z,18.673,52.093,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-12T14:18:16Z,18.72,52.236,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-12T19:42:39Z,18.68,52.368,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-13T03:16:52Z,18.701,52.491,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-14T02:59:03Z,18.753,52.788,A,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-14T16:52:58Z,19.048,52.917,A,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-14T20:06:05Z,19.095,52.972,A,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-14T20:38:54Z,19.136,52.998,B,-2,,"
"
Northern Elephant Seal,2011,1,2011003,101170,0,2011-10-15T04:06:33Z,19.262,53.14,B,-2,,"
"
