commonName,yearDeployed,project,toppID,serialNumber,isDrifter,time,longitude,latitude,"LC
",
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-10T16:01:24Z,16.061,46.177,"B
",22.401
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-10T17:42:11Z,16.28,46.197,"B
",22.394
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-10T18:40:46Z,16.281,46.233,"B
",22.391
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-11T14:01:24Z,16.545,46.24,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-11T14:49:13Z,16.514,46.304,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-11T16:31:24Z,16.525,46.19,"A
",22.607
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-11T18:07:58Z,16.471,46.142,"B
",22.69
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-12T16:55:18Z,16.847,46.225,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-12T19:24:50Z,16.879,46.218,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-13T02:37:58Z,16.792,46.213,"3
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-13T04:06:33Z,16.768,46.236,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-13T08:49:13Z,16.654,46.206,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-13T12:00:56Z,16.87,46.175,"0
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-13T12:47:20Z,16.831,46.191,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-13T14:34:41Z,16.674,46.158,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-13T16:08:26Z,16.83,46.172,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-13T23:34:41Z,16.831,46.095,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-14T01:16:52Z,16.798,46.102,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-14T02:15:56Z,16.813,46.096,"0
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-14T06:37:58Z,16.583,46.081,"0
",23.074
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-14T13:33:16Z,16.995,46.056,"3
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-14T14:28:35Z,16.943,46.042,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-14T17:41:43Z,17.064,46.039,"0
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-14T21:30:56Z,17.024,46.085,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-15T00:14:31Z,17.056,45.993,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-15T04:46:52Z,17.149,45.966,"3
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-15T07:22:58Z,17.204,46.019,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-15T08:15:28Z,17.198,45.973,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-15T08:56:15Z,17.253,45.961,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-15T14:07:58Z,17.255,45.955,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-15T22:15:28Z,17.29,45.926,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-15T23:13:07Z,17.405,45.938,"2
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-16T06:06:05Z,17.522,45.977,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-16T07:57:39Z,17.552,45.979,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-16T13:55:46Z,17.637,46.017,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-16T14:51:05Z,17.668,46.019,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-16T15:30:28Z,17.608,46.015,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-16T17:10:18Z,17.717,46.008,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-16T21:37:58Z,17.772,46.025,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-16T23:07:01Z,17.726,46.016,"0
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-17T00:40:46Z,17.809,46.008,"0
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-17T02:46:24Z,17.876,46.164,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-17T03:43:07Z,17.863,46.098,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-17T21:15:28Z,18.434,45.942,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-18T02:53:26Z,18.422,46.241,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-18T04:54:50Z,18.419,46.056,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-18T06:26:15Z,18.413,45.938,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-18T11:12:11Z,18.293,46.296,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-19T00:19:41Z,18.162,46.326,"0
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-19T05:37:58Z,18.15,46.374,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-19T06:00:28Z,18.122,46.393,"1
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-19T06:44:03Z,18.145,46.393,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-19T14:00:28Z,18.116,46.459,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-19T18:57:11Z,18.146,46.469,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-19T21:22:30Z,18.124,46.488,"1
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-19T22:17:48Z,18.113,46.512,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-19T23:14:03Z,18.198,46.52,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-20T00:57:11Z,18.207,46.523,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-20T13:14:03Z,18.335,46.433,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-20T15:12:39Z,18.239,46.421,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-21T06:03:16Z,18.384,46.297,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-21T08:31:52Z,18.517,46.246,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-21T12:16:52Z,18.488,46.204,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-21T13:59:03Z,18.461,46.139,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-21T16:32:48Z,18.269,46.269,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-22T02:17:48Z,18.413,46.163,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-22T06:02:20Z,18.284,46.037,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-22T07:19:41Z,18.214,46.066,"2
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-22T07:43:35Z,18.213,46.081,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-22T08:56:43Z,18.213,46.033,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-22T12:09:50Z,18.194,45.978,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-22T16:08:26Z,18.185,45.929,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-22T17:49:41Z,18.205,45.949,"0
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-22T22:22:58Z,18.207,45.868,"0
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-22T22:53:26Z,18.171,45.88,"1
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-22T23:37:01Z,18.183,45.858,"1
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-23T02:00:56Z,18.207,45.838,"2
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-23T03:42:39Z,18.171,45.873,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-23T07:15:28Z,18.276,45.812,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-23T08:13:35Z,18.316,45.797,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-23T13:36:33Z,18.471,45.771,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-23T22:32:48Z,18.635,45.888,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-24T13:28:07Z,18.304,46.221,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-24T14:45:28Z,18.426,46.247,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-24T20:37:01Z,18.962,46.103,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-25T14:15:00Z,19.117,46.463,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-26T02:22:58Z,19.357,46.554,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-26T17:51:33Z,19.605,46.674,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-27T03:24:22Z,19.779,46.713,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-27T05:46:24Z,19.963,46.658,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-27T13:30:56Z,20.142,46.629,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-27T21:13:35Z,20.128,46.526,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-28T00:22:01Z,20.408,46.56,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-28T02:56:15Z,20.52,46.658,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-28T15:24:22Z,20.857,46.718,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-28T22:50:37Z,21.085,46.772,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-29T00:08:26Z,21.191,46.675,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-29T15:00:56Z,21.472,46.783,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-29T15:25:46Z,21.49,46.793,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-29T22:10:46Z,21.675,46.723,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-30T02:22:30Z,21.803,46.601,"3
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-30T03:59:31Z,21.853,46.564,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-09-30T22:13:35Z,22.487,46.333,"0
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-01T01:34:41Z,22.518,46.248,"0
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-01T02:09:50Z,22.509,46.23,"0
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-01T07:32:48Z,22.654,46.1,"2
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-01T13:54:50Z,22.777,46.03,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-02T03:11:43Z,23.242,46.061,"1
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-02T04:09:22Z,23.25,46.081,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-02T05:50:37Z,23.32,46.087,"2
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-02T17:07:01Z,23.576,46.087,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-03T04:27:39Z,23.741,46.162,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-03T11:46:24Z,24.045,46.208,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-03T14:12:39Z,23.931,46.227,"1
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-04T07:38:54Z,24.221,46.464,"1
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-04T14:26:43Z,24.287,46.534,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-05T01:28:07Z,24.272,46.672,"0
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-05T02:00:28Z,24.344,46.684,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-05T15:30:00Z,24.451,46.936,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-05T17:06:05Z,24.543,46.962,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-05T18:08:26Z,24.639,46.954,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-05T20:02:48Z,24.555,47.009,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-05T21:00:00Z,24.624,47.04,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-06T02:57:39Z,24.779,47.158,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-06T06:45:00Z,24.981,47.214,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-06T11:13:35Z,25.068,47.223,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-06T13:32:20Z,25.226,47.224,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-06T14:35:09Z,25.132,47.222,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-06T15:10:18Z,25.1,47.183,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-06T17:05:37Z,25.187,47.229,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-06T19:34:41Z,25.256,47.23,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-06T22:46:52Z,25.329,47.236,"2
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-07T01:13:35Z,25.368,47.235,"1
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-07T06:35:37Z,25.547,47.206,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-07T16:37:30Z,25.835,47.176,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-08T04:06:05Z,26.014,47.091,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-08T20:39:22Z,26.349,47.284,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-09T00:09:50Z,26.394,47.163,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-09T20:21:33Z,27.422,46.979,"1
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-09T22:53:54Z,27.482,47.012,"0
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-10T20:53:26Z,28.037,46.938,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-10T22:04:41Z,28.008,46.951,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-10T23:45:00Z,28.063,46.946,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-11T00:18:45Z,28.095,46.937,"A
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-11T01:23:26Z,28.04,46.929,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-11T02:57:11Z,28.112,46.954,"B
",-2
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-11T05:50:37Z,28.266,46.937,"1
",14.293
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-11T10:20:37Z,28.34,46.911,"A
",14.276
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-11T12:01:24Z,28.319,46.919,"3
",14.276
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-11T12:40:46Z,28.315,46.913,"1
",14.263
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-11T13:22:30Z,28.323,46.935,"B
",14.285
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-11T13:44:31Z,28.315,46.929,"2
",14.274
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-11T14:09:50Z,28.308,46.93,"1
",14.285
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-11T14:23:26Z,28.3,46.935,"0
",14.286
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-11T20:31:52Z,28.499,46.912,"0
",14.568
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-12T02:29:03Z,28.869,46.967,"B
",14.677
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-12T04:12:11Z,28.712,46.929,"B
",14.942
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-12T06:19:41Z,28.657,46.936,"B
",15.006
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-12T23:20:37Z,29.171,47.014,"A
",14.251999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-12T23:55:46Z,29.17,47.008,"B
",14.251999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-13T01:01:24Z,29.272,46.967,"0
",14.238999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-13T02:06:05Z,29.356,47.038,"B
",14.104
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-13T06:02:20Z,29.455,46.997,"B
",13.026
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-13T15:52:58Z,29.678,46.953,"A
",12.937
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-13T17:37:01Z,29.733,46.938,"B
",12.951
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-13T19:53:54Z,29.85,46.904,"0
",12.956999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-13T23:57:39Z,29.994,46.885,"B
",13.273
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-14T01:38:26Z,30.011,46.865,"2
",13.293
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-14T06:18:16Z,30.025,46.826,"B
",13.362
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-14T08:04:41Z,30.189,46.82,"1
",13.403
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-14T17:56:15Z,30.57,46.693,"B
",12.719999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-14T20:23:26Z,30.659,46.599,"B
",12.734
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-15T04:04:41Z,30.898,46.68,"B
",12.693999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-15T14:37:30Z,31.285,46.593,"B
",12.427999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-15T23:27:11Z,31.596,46.61,"B
",12.154
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-16T06:56:43Z,31.931,46.575,"B
",12.26
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-16T07:25:18Z,31.918,46.582,"B
",12.321
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-16T11:08:54Z,32.092,46.611,"0
",12.221
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-16T15:05:09Z,32.19,46.612,"A
",12.221
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-16T16:29:31Z,32.307,46.641,"A
",12.254999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-16T21:02:48Z,32.337,46.683,"B
",11.934
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-17T04:38:54Z,32.652,46.716,"0
",11.874
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-17T07:00:28Z,32.732,46.708,"1
",11.863
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-17T10:55:46Z,32.812,46.731,"B
",11.844
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-17T15:55:46Z,32.884,46.75,"A
",11.831999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-17T16:31:52Z,32.919,46.785,"B
",11.834999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-17T19:18:45Z,33.033,46.719,"A
",11.846
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-17T22:22:30Z,33.164,46.707,"A
",11.699
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-17T23:02:48Z,33.166,46.735,"0
",11.699
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-18T00:12:11Z,33.226,46.771,"0
",11.731
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-18T02:28:35Z,33.186,46.804,"B
",11.721
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-18T18:49:41Z,33.941,46.636,"0
",12.472999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-19T00:00:28Z,34.069,46.598,"0
",12.02
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-19T00:34:13Z,34.051,46.58,"0
",12.068999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-19T06:22:01Z,34.243,46.575,"A
",11.669
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-19T07:59:03Z,34.306,46.574,"A
",11.676
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-19T10:32:20Z,34.395,46.566,"0
",11.676
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-19T12:14:31Z,34.411,46.567,"A
",11.676
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-19T13:26:15Z,34.463,46.565,"B
",11.564
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-20T04:27:11Z,34.843,46.564,"A
",11.665
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-20T06:21:05Z,34.775,46.569,"A
",11.515
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-20T07:41:43Z,34.86,46.537,"1
",11.547
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-20T18:27:11Z,35.198,46.463,"B
",11.536
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-20T20:06:33Z,35.23,46.468,"A
",11.543
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-20T21:49:41Z,35.201,46.469,"B
",11.574
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-20T22:30:00Z,35.248,46.466,"B
",11.591
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-21T00:23:54Z,35.358,46.431,"B
",11.645999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-21T02:34:41Z,35.403,46.449,"B
",11.85
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-21T04:02:48Z,35.387,46.472,"B
",11.85
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-21T05:54:50Z,35.408,46.471,"0
",11.892999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-21T07:18:45Z,35.568,46.431,"A
",12.078
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-21T13:32:20Z,35.485,46.568,"A
",11.963
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-21T15:55:18Z,35.639,46.527,"A
",12.07
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-21T19:54:50Z,35.532,46.714,"0
",11.751999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-21T20:27:39Z,35.534,46.75,"B
",11.751999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-21T21:30:56Z,35.601,46.827,"0
",12.728
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-21T23:22:01Z,35.661,46.826,"A
",11.76
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-22T15:02:48Z,36.031,46.957,"0
",11.765
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-24T11:21:05Z,36.901,47.096,"2
",-1
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-24T15:15:28Z,36.89,47.12,"2
",10.977
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-24T15:38:54Z,36.89,47.122,"2
",10.977
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-24T16:22:58Z,36.888,47.118,"1
",10.977
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-24T21:12:39Z,36.933,47.11,"1
",10.709
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-24T21:49:41Z,36.881,47.105,"A
",10.963
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-24T22:55:46Z,36.95,47.134,"A
",11.076
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-24T23:29:31Z,36.947,47.119,"0
",11.065
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-25T05:07:58Z,37.157,47.164,"A
",11.203999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-25T13:29:03Z,37.24,47.184,"A
",11.138
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-25T16:03:16Z,37.202,47.209,"A
",11.06
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-25T21:32:48Z,37.308,47.137,"B
",10.666
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-25T22:43:07Z,37.254,47.168,"A
",10.681
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-25T23:17:48Z,37.264,47.196,"0
",10.677999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-26T10:58:35Z,37.576,47.112,"A
",10.626
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-26T12:39:22Z,37.584,47.114,"0
",10.626
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-26T14:00:00Z,37.594,47.078,"0
",10.658999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-26T14:56:15Z,37.597,47.077,"1
",10.687
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-26T20:23:26Z,37.662,47.019,"B
",10.754999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-27T04:25:46Z,37.612,46.83,"1
",10.841
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-27T06:20:09Z,37.642,46.797,"1
",10.889
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-27T08:01:52Z,37.685,46.757,"0
",10.975999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-27T10:48:45Z,37.79,46.751,"A
",10.991999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-27T13:30:56Z,37.84,46.748,"B
",10.962
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-27T15:50:37Z,38.082,46.689,"0
",10.802999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-27T18:34:41Z,37.848,46.753,"A
",10.947
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-28T02:15:28Z,38.025,46.746,"B
",10.187999999999999
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-28T16:10:46Z,38.621,46.812,"A
",9.934
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-29T04:16:52Z,38.892,46.717,"0
",11.889
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-29T07:57:39Z,38.924,46.789,"0
",11.792
Northern Elephant Seal,2011,1,2011001,101166,0,2013-10-29T13:05:37Z,39.051,46.88,"0
",9.924999999999999
