Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-08T19:38:26Z,48.064,47.382,B,8.212,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-08T22:47:48Z,48.243,47.279,B,10.100999999999999,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-09T00:15:00Z,48.26,47.266,B,10.100999999999999,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-11T12:09:22Z,48.998,45.799,B,9.346,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-11T22:20:37Z,49.296,45.428,A,7.573,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-12T15:17:20Z,49.295,45.006,B,7.573,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-15T11:47:20Z,49.094,43.482,A,9.794,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-15T19:08:26Z,49.042,43.29,B,9.807,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-17T05:53:26Z,49.497,42.427,1,12.466,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-17T12:48:45Z,49.6,42.236,B,12.339,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-19T05:15:56Z,50.225,41.241,B,12.354,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-19T11:04:41Z,50.346,41.09,B,11.721,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-20T10:53:26Z,50.695,40.513,B,12.253,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-20T14:03:16Z,50.804,40.463,B,12.128,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-21T10:45:00Z,51.323,39.876,B,12.291,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-22T14:43:35Z,51.842,39.454,B,12.337,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-22T19:25:46Z,52.022,39.281,B,12.36,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-23T13:18:45Z,52.501,38.894,2,12.385,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-23T18:42:39Z,52.669,38.745,B,12.231,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-23T19:09:22Z,52.646,38.736,B,12.251,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-23T21:47:20Z,52.77701,38.681,B,12.02,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-24T04:01:52Z,52.857,38.481,B,12.054,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-26T00:24:50Z,54.2,37.512,B,9.676,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-26T04:26:15Z,54.362,37.419,A,10.219,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-26T11:26:15Z,54.52899,37.328,A,12.369,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-26T12:40:18Z,54.564,37.339,B,12.382,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-26T20:04:13Z,54.94,37.289,B,11.862,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-27T14:09:22Z,55.656,37.025,B,5.934000000000001,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-27T22:42:39Z,55.95801,37.003,B,13.023,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-28T05:27:11Z,56.203,36.952,0,13.023,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-28T05:41:43Z,56.202,36.949,3,13.023,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-29T09:16:24Z,57.12799,36.898,A,11.857,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-29T12:33:16Z,57.452,37.009,A,11.866,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-30T00:38:54Z,57.642,37.069,A,12.511,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-30T02:18:16Z,57.664,37.117,2,12.504999999999999,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-04-30T02:34:13Z,57.659,37.12,2,12.504999999999999,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-06-06T00:28:07Z,57.923,36.95,A,22.716,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-06-06T03:10:18Z,57.937,36.948,3,22.714,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-06-06T04:33:45Z,57.914,36.949,B,22.717,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-06-06T05:16:24Z,57.942,36.948,2,22.714,,,"
"
Northern Elephant Seal,2014,1,2014006,101168,0,2014-10-18T04:57:11Z,57.66101,37.118,2,14.174,,,"
"
