"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-02T19:21:05Z","51.56200000000001","44.943","B
","10.895"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-03T04:59:45Z","51.39500000000001","45.264","0
","10.913"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-03T18:59:45Z","51.12100000000001","45.826","B
","9.9"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-04T06:36:47Z","50.85499999999999","45.987","A
","10.359"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-04T12:55:46Z","50.887","46.288","A
","10.415"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-04T20:32:20Z","50.65199999999999","46.385","B
","10.635"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-05T07:25:32Z","49.85900000000001","46.538","0
","9.108"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-06T05:29:03Z","49.605999999999995","47.174","0
","9.626999999999999"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-06T09:47:34Z","49.41","47.37","A
","9.626999999999999"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-06T21:20:23Z","49.203","47.672","B
","10.846"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-07T02:52:30Z","49.09","47.83","A
","10.846"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-07T05:57:39Z","48.941","47.922","B
","10.508"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-07T06:43:49Z","48.99199999999999","47.96","A
","10.687"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-07T15:33:30Z","48.91399999999999","48.201","B
","10.408"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-07T18:50:37Z","48.849999999999994","48.331","B
","10.251"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-07T22:49:41Z","48.864000000000004","48.433","0
","10.392999999999999"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-08T01:26:57Z","48.851","48.515","B
","10.372"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-08T21:54:36Z","48.758999999999986","49.183","A
","10.58"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-09T00:32:48Z","48.706999999999994","49.255","3
","10.645"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-09T05:30:42Z","48.49000000000001","49.389","A
","10.462"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-09T11:54:22Z","48.173","49.74","A
","10.222999999999999"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-09T14:21:19Z","48.52099999999999","49.741","B
","10.581999999999999"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-09T18:06:33Z","48.349999999999994","49.881","B
","10.283"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-10T01:48:02Z","48.53200000000001","50.109","B
","10.189"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-10T03:22:15Z","48.56899999999999","50.14","A
","10.299999999999999"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-10T05:38:40Z","48.507000000000005","50.244","A
","10.171999999999999"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-10T08:57:11Z","48.537000000000006","50.336","B
","10.209"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-10T10:49:55Z","48.45500000000001","50.424","0
","10.202"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-10T12:16:24Z","48.47900000000001","50.51","B
","10.19"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-10T13:19:55Z","48.389999999999986","50.521","A
","10.189"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-10T14:04:41Z","48.40700000000001","50.529","B
","10.201"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-11T01:17:34Z","48.254999999999995","50.96","A
","9.885"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-11T05:14:45Z","48.16399999999999","51.119","0
","9.923"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-11T06:47:34Z","48.23400000000001","51.195","0
","9.883"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-11T19:05:09Z","47.638000000000005","51.497","0
","14.481"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-12T00:55:18Z","47.53","51.628","B
","13.674999999999999"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-12T02:31:10Z","47.52199999999999","51.681","B
","13.674999999999999"
"Northern Elephant Seal","2006","1","2006016","60260","0","2006-03-12T04:48:02Z","47.26599999999999","51.69","A
","13.674999999999999"
